learning_rate,n_steps,batch_size,n_epochs,gamma,clip_range,gae_lambda,ent_coef,vf_coef,max_grad_norm,target_kl,clip_range_vf,use_sde,sde_sample_freq,policy_kwargs
3e-4,2048,256,20,0.99,0.1,0.97,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.1,0.97,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.1,0.97,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.90,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.95,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.2,0.97,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.90,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.0,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.01,0.2,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,0.2,True,64,"dict(net_arch=[256,256],ortho_init=True,log_std_init=-1.0)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,None,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,None,True,64,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
3e-4,2048,256,20,0.99,0.3,0.95,0.005,0.5,0.5,0.02,0.2,True,4,"dict(net_arch=[128,128],ortho_init=True,log_std_init=-0.5)"
