learning_rate,n_steps,gamma,gae_lambda,ent_coef,vf_coef,max_grad_norm,use_rms_prop,rms_prop_eps,use_sde,sde_sample_freq,policy_kwargs
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.95,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
7e-4,512,0.995,0.97,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.90,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.95,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.001,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.99,0.97,0.01,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.0,0.5,0.5,False,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-5,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-5,True,64,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[256,256],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-4,True,4,"dict(net_arch=[128,128],ortho_init=True)"
3e-4,64,0.995,0.90,0.001,0.5,0.5,True,1e-4,True,64,"dict(net_arch=[128,128],ortho_init=True)"
